CustomerKey,FirstName,LastName,Gender,DateFirstPurchase,Customer City,Customer Country
27108,Rachel,Thompson,F,2019-09-11,Downey,United States
27109,Mandy,Cai,F,2020-03-14,Beaverton,United States
27110,Andrew,Miller,M,2020-11-14,Cliffside,Canada
27111,Gabriel,Flores,M,2020-06-08,Vancouver,Canada
27112,Caleb,Foster,M,2020-06-26,Haney,Canada
27113,Ashley,Diaz,F,2020-09-10,Issaquah,United States
27114,Alexander,Thompson,M,2019-10-21,Colma,United States
27115,Kristi,Navarro,F,2020-11-03,Beaverton,United States
27116,Regina,Gonzalez,F,2019-10-08,Bellingham,United States
27117,Jermaine,Prasad,M,2019-10-15,Bellingham,United States
27118,Tina,Kapoor,F,2020-07-03,Lieusaint,France
27119,Mayra,Gonzalez,F,2020-09-05,Hannover,Germany
27120,Clarence,Kumar,M,2020-09-02,München,Germany
27121,Teresa,Rubio,F,2020-07-14,London,United Kingdom
27122,Ernest,Liang,M,2020-08-12,Courbevoie,France
27123,Jaclyn,Xie,F,2020-08-25,Croix,France
27124,Raymond,Kovar,M,2020-09-22,Metz,France
27125,Albert,Dominguez,M,2020-08-17,Bracknell,United Kingdom
27126,Derek,Sharma,M,2020-02-26,Saint Ouen,France
27127,Misty,Black,F,2020-05-29,Paderborn,Germany
27128,Heather,Cai,F,2020-02-22,Saint Ouen,France
27129,Mindy,Tang,F,2020-05-04,Frankfurt am Main,Germany
27130,Eric,Parker,M,2020-10-26,Esher-Molesey,United Kingdom
27131,Edgar,Madan,M,2020-10-21,Milton Keynes,United Kingdom
27132,Eduardo,Gonzalez,M,2020-08-24,Billericay,United Kingdom
27133,Phillip,Arun,M,2020-09-15,Villeneuve-d'Ascq,France
27134,Glenn,Chen,M,2020-08-31,Paris,France
27135,David,Martin,M,2020-07-08,Versailles,France
27136,Isabella,Coleman,F,2020-09-25,Solingen,Germany
27137,Cindy,Lopez,F,2020-08-16,London,United Kingdom
27138,Veronica,Sara,F,2020-09-21,Suresnes,France
27139,Jon,Liu,M,2020-10-26,Berlin,Germany
27140,Roger,Holt,M,2020-08-17,Cambridge,United Kingdom
27141,Tonya,Anand,F,2020-08-12,Warrington,United Kingdom
27142,Lindsay,Andersen,F,2020-09-24,Pantin,France
27143,Alvin,Deng,M,2020-03-16,Drancy,France
27144,Franklin,Shen,M,2020-09-09,Coffs Harbour,Australia
27145,Pamela,Chapman,F,2020-08-10,Townsville,Australia
27146,Danny,Hernandez,M,2020-06-05,Rockhampton,Australia
27147,Melvin,Nara,M,2020-11-05,Findon,Australia
27148,Edwin,Zhu,M,2020-06-30,Hawthorne,Australia
27149,Jeffery,She,M,2020-10-06,Warrnambool,Australia
27150,Lacey,Anand,F,2020-05-14,St. Leonards,Australia
27151,Carrie,Moreno,F,2020-10-08,West Sussex,United Kingdom
27152,Dawn,Wang,F,2020-03-31,London,United Kingdom
27153,Gina,Ruiz,F,2020-03-26,Les Ulis,France
27154,Holly,Arun,F,2020-10-20,Ingolstadt,Germany
27155,Eric,Hall,M,2020-03-15,Paris,France
27156,Makayla,Morgan,F,2020-05-23,Warrington,United Kingdom
27157,Raul,Xu,M,2020-06-11,Münster,Germany
27158,Lucas,Jones,M,2020-09-27,Gateshead,United Kingdom
27159,Veronica,Rodriguez,F,2020-08-30,Boulogne-Billancourt,France
27160,Brandi,Vazquez,F,2020-10-08,Dresden,Germany
27161,Reginald,Gill,M,2020-11-28,Berlin,Germany
27162,Phillip,Madan,M,2020-11-11,Reading,United Kingdom
27163,Wayne,Luo,M,2020-05-03,Paris,France
27164,Micheal,Carlson,M,2020-05-12,Billericay,United Kingdom
27165,Bruce,Patel,M,2020-08-12,Leeds,United Kingdom
27166,Trisha,Ye,F,2020-10-17,Colombes,France
27167,Tanya,Vazquez,F,2020-05-13,Saint Ouen,France
27168,Donald,Madan,M,2020-10-18,Runcorn,United Kingdom
27169,Louis,Xu,M,2020-12-03,Neunkirchen,Germany
27170,Douglas,Sara,M,2020-10-11,Suresnes,France
27171,Kristi,Gill,F,2020-08-11,Oxford,United Kingdom
27172,Jessie,Navarro,F,2020-10-26,Duesseldorf,Germany
27173,Suzanne,Ye,F,2020-03-07,Essen,Germany
27174,Fernando,Bennett,M,2020-09-10,Paderborn,Germany
27175,Marshall,Raji,M,2020-11-16,London,United Kingdom
27176,Erik,Martin,M,2020-02-18,Stuttgart,Germany
27177,Henry,Arun,M,2020-12-03,Reading,United Kingdom
27178,Terrance,Mehta,M,2020-12-20,Bonn,Germany
27179,Jamie,Rubio,M,2020-08-22,Billericay,United Kingdom
27180,Joe,Diaz,M,2020-11-29,Grevenbroich,Germany
27181,Rafael,Deng,M,2020-06-27,Sèvres,France
27182,Jarrod,Srini,M,2020-06-24,Paris,France
27183,Geoffrey,Garcia,M,2020-06-03,Hof,Germany
27184,Donald,Subram,M,2020-02-01,Poing,Germany
27185,Haley,Nelson,F,2020-11-08,Cheltenham,United Kingdom
27186,Lindsay,Shan,F,2020-11-09,York,United Kingdom
27187,Lucas,Diaz,M,2020-12-16,Werne,Germany
27188,Claudia,She,F,2020-10-07,Münster,Germany
27189,Elizabeth,Diaz,F,2020-09-10,National City,United States
27190,Shelby,Reed,F,2021-01-04,Burbank,United States
27191,David,Brown,M,2021-01-19,Newton,Canada
27192,Angelica,Gonzales,F,2020-02-13,Long Beach,United States
27193,Daniel,Miller,M,2019-09-29,Lincoln Acres,United States
27194,Chase,Cooper,M,2020-05-02,Lake Oswego,United States
27195,Robert,Perez,M,2019-10-11,San Francisco,United States
27196,Lauren,Robinson,F,2020-03-20,Sooke,Canada
27197,Isaiah,Bell,M,2020-05-26,Bremerton,United States
27198,Jocelyn,Flores,F,2020-07-17,Burien,United States
27199,Jesse,Wright,M,2019-09-29,Everett,United States
27200,Anna,Thompson,F,2020-11-16,Lebanon,United States
27201,Jose,Taylor,M,2019-10-02,Marysville,United States
27202,James,Hall,M,2020-03-09,Sedro Woolley,United States
27203,Jennifer,Sanchez,F,2020-10-17,Portland,United States
27204,Devin,Hall,M,2020-07-27,Chula Vista,United States
27205,Erin,Murphy,F,2019-10-23,Coronado,United States
27206,Marcus,Mitchell,M,2019-10-13,San Francisco,United States
27207,Taylor,Morris,F,2020-03-06,Bellingham,United States
27208,David,Chen,M,2020-12-25,Westminster,Canada
27209,Erick,Rodriguez,M,2020-07-30,Burlingame,United States
27210,Hunter,Flores,M,2020-04-14,Burbank,United States
27211,Isaiah,Roberts,M,2019-10-08,Milwaukie,United States
27212,Sophia,Roberts,F,2019-10-12,Long Beach,United States
27213,Julia,Lewis,F,2020-10-12,Spokane,United States
27214,Bianca,Zimmerman,F,2020-05-01,Beverly Hills,United States
27215,Samantha,Hughes,F,2020-10-21,Port Hammond,Canada
27216,Ana,Diaz,F,2021-01-23,San Gabriel,United States
27217,Julia,Walker,F,2020-05-29,Renton,United States
27218,Bailey,Allen,F,2020-04-13,Santa Monica,United States
27219,Benjamin,Yang,M,2020-05-27,Lemon Grove,United States
27220,Jackson,Long,M,2020-09-12,Torrance,United States
27221,Matthew,Jones,M,2020-04-29,Tacoma,United States
27222,Virginia,Sai,F,2020-02-15,Chula Vista,United States
27223,Jeremy,Wright,M,2020-03-26,Walla Walla,United States
27224,Jessica,Griffin,F,2020-04-02,W. Linn,United States
27225,Isaac,Murphy,M,2020-09-09,Santa Cruz,United States
27226,Christian,Wang,M,2019-10-05,Lake Oswego,United States
27227,Emily,Bryant,F,2019-10-22,El Cajon,United States
27228,Amanda,Young,F,2019-10-09,Issaquah,United States
27229,Zachary,Zhang,M,2020-02-22,San Francisco,United States
27230,Hunter,Wilson,M,2020-07-18,Port Hammond,Canada
27231,Tyrone,Ramos,M,2019-10-04,Colma,United States
27232,Ram,Thirunavukkarasu,M,2019-10-10,Puyallup,United States
27233,Seth,Ward,M,2020-05-03,Spring Valley,United States
27234,Gabriel,Jenkins,M,2019-10-11,Sedro Woolley,United States
27235,Robert,Li,M,2019-10-21,Renton,United States
27236,Nicole,Alexander,F,2020-11-09,Olympia,United States
27237,Jasmine,Ramirez,F,2020-04-29,Fremont,United States
27238,Jesse,Hernandez,M,2020-11-14,Concord,United States
27239,Noah,Simmons,M,2019-10-16,Grossmont,United States
27240,Dalton,Cooper,M,2019-10-08,Yakima,United States
27241,Oscar,Butler,M,2020-06-01,West Covina,United States
27242,Hunter,Diaz,M,2019-06-24,Oak Bay,Canada
27243,Mariah,Bailey,F,2020-04-17,Vancouver,Canada
27244,Arianna,Kelly,F,2020-12-26,Woodburn,United States
27245,Lauren,Jones,F,2020-10-31,La Jolla,United States
27246,Aaron,Hall,M,2020-05-14,Lemon Grove,United States
27247,Blake,Hughes,M,2020-05-18,Lemon Grove,United States
27248,Kayla,Taylor,F,2020-08-11,Puyallup,United States
27249,Emma,Cox,F,2020-02-23,Santa Monica,United States
27250,Virginia,Vance,F,2019-10-25,Burien,United States
27251,Jessica,Flores,F,2019-10-02,Grossmont,United States
27252,Andrea,Stewart,F,2019-06-27,Oak Bay,Canada
27253,Connor,Jai,M,2019-06-27,Cliffside,Canada
27254,Theodore,Jimenez,M,2019-10-20,Bremerton,United States
27255,Xavier,Rivera,M,2019-10-10,Lake Oswego,United States
27256,Caleb,Lopez,M,2019-10-21,Port Orchard,United States
27257,Rebekah,Sara,F,2019-10-27,Chula Vista,United States
27258,Christian,Flores,M,2019-11-02,Concord,United States
27259,Angela,Diaz,F,2019-06-18,Royal Oak,Canada
27260,Candice,Ma,F,2019-11-01,Burbank,United States
27261,Omar,Chande,M,2019-11-18,Burien,United States
27262,Courtney,Hill,F,2019-11-22,Redmond,United States
27263,Aaron,Kumar,M,2019-10-31,San Diego,United States
27264,Jacob,Clark,M,2019-11-16,Renton,United States
27265,Isabella,Thomas,F,2019-06-03,Metchosin,Canada
27266,Riley,Gonzales,F,2019-11-02,San Gabriel,United States
27267,Emily,Davis,F,2019-08-14,Shawnee,Canada
27268,Latasha,Serrano,F,2019-11-04,Chula Vista,United States
27269,Victoria,Lee,F,2019-11-10,Walla Walla,United States
27270,Connor,Collins,M,2019-09-20,Newton,Canada
27271,Anna,Reed,F,2019-11-23,Edmonds,United States
27272,Elijah,Chen,M,2019-11-08,Milwaukie,United States
27273,Marcus,Miller,M,2019-11-04,Lakewood,United States
27274,Marcus,Morris,M,2019-11-22,Lincoln Acres,United States
27275,Aidan,Powell,M,2019-11-27,Spring Valley,United States
27276,Faith,Alexander,F,2019-11-22,Berkeley,United States
27277,Jeremy,Wood,M,2019-11-25,El Cajon,United States
27278,Brian,Cook,M,2020-11-12,Novato,United States
27279,Katelyn,Brooks,F,2019-11-16,Issaquah,United States
27280,Naomi,Gutierrez,F,2019-11-08,Burbank,United States
27281,Jenny,Nath,F,2019-11-25,Clearwater,United States
27282,Barry,Perez,M,2020-10-08,Calgary,Canada
27283,Jamie,Hernandez,M,2020-02-09,Cliffside,Canada
27284,Danielle,Bailey,F,2020-05-24,Seattle,United States
27285,Zachary,Jones,M,2019-09-17,Port Hammond,Canada
27286,Shawn,Pal,M,2019-11-20,Chicago,United States
27287,Samuel,Perez,M,2019-11-22,Los Angeles,United States
27288,Destiny,Richardson,F,2019-11-10,Newport Beach,United States
27289,Anna,Long,F,2019-10-29,National City,United States
27290,Marcus,Evans,M,2020-07-26,Puyallup,United States
27291,Bobby,Mehta,M,2019-10-28,Burien,United States
27292,Julia,Evans,F,2019-10-31,Oregon City,United States
27293,Kaitlyn,Jackson,F,2020-02-19,Glendale,United States
27294,Ana,Bradley,F,2019-11-24,San Carlos,United States
27295,Wyatt,Taylor,M,2019-11-17,Lynnwood,United States
27296,Rodrigo,Ready,M,2019-11-25,El Cajon,United States
27297,Ashley,Coleman,F,2019-09-23,Cliffside,Canada
27298,Jennifer,Coleman,F,2019-09-22,Haney,Canada
27299,Micheal,Gutierrez,M,2019-10-19,Port Macquarie,Australia
27300,Robert,Baker,M,2020-03-18,Langford,Canada
27301,Clarence,Zhou,M,2020-10-24,Burlingame,United States
27302,Charles,Smith,M,2020-12-13,Chatou,France
27303,Arturo,Yang,M,2020-07-22,Paris,France
27304,Alexandra,Robinson,F,2020-09-30,Roubaix,France
27305,Terry,Nara,M,2020-12-15,Peterborough,United Kingdom
27306,Tony,Black,M,2020-08-16,Paris,France
27307,Andre,Prasad,M,2020-07-18,Paderborn,Germany
27308,Marie,Rana,F,2020-04-07,Billericay,United Kingdom
27309,Tony,Deng,M,2020-03-01,Mühlheim,Germany
27310,Isabella,Hill,F,2020-10-18,Ingolstadt,Germany
27311,Jenna,Adams,F,2020-07-18,Villeneuve-d'Ascq,France
27312,Sandra,Sun,F,2020-10-09,Offenbach,Germany
27313,Diane,Moreno,F,2020-05-05,Versailles,France
27314,Jarrod,Arthur,M,2020-07-17,Berlin,Germany
27315,James,Mitchell,M,2021-01-06,Saarlouis,Germany
27316,Jarrod,Malhotra,M,2020-03-03,Solingen,Germany
27317,Raymond,Lopez,M,2020-10-23,Milton Keynes,United Kingdom
27318,James,Bryant,M,2021-01-04,Paris,France
27319,Ian,Bryant,M,2020-12-25,York,United Kingdom
27320,Jose,Green,M,2020-11-17,Solingen,Germany
27321,Dylan,Zhang,M,2020-02-23,Saarlouis,Germany
27322,Derrick,Bradley,M,2020-04-02,Paris,France
27323,Michele,Shan,F,2020-02-03,Roubaix,France
27324,Candice,Xu,F,2020-12-09,Villeneuve-d'Ascq,France
27325,Todd,Liang,M,2020-03-13,Hannover,Germany
27326,Ashlee,Goel,F,2020-07-17,Tremblay-en-France,France
27327,Melody,Nicholls,F,2020-05-25,Saarlouis,Germany
27328,Edgar,Srini,M,2021-01-21,Lille,France
27329,Gloria,Vazquez,F,2020-06-15,Roncq,France
27330,Brendan,Nara,M,2020-12-27,Hamburg,Germany
27331,Julia,Richardson,F,2020-02-02,Billericay,United Kingdom
27332,Tony,Raji,M,2020-09-11,Saint Ouen,France
27333,Kathryn,Luo,F,2020-10-26,Stuttgart,Germany
27334,Corey,Yuan,M,2020-09-01,Suresnes,France
27335,Ricardo,Raji,M,2020-12-18,Tremblay-en-France,France
27336,George,Suri,M,2020-04-12,Werne,Germany
27337,Julia,Hall,F,2020-08-28,Watford,United Kingdom
27338,Virginia,Lopez,F,2019-09-30,North Sydney,Australia
27339,Ann,Sai,F,2019-10-30,Silverwater,Australia
27340,Francis,Carlson,M,2019-11-16,Springwood,Australia
27341,Kari,Sanz,F,2019-11-17,Lavender Bay,Australia
27342,Henry,Rana,M,2019-11-13,Melbourne,Australia
27343,Dale,Nath,M,2020-07-06,Rockhampton,Australia
27344,Hector,Sanz,M,2020-05-21,Geelong,Australia
27345,Darrell,Shan,M,2020-10-27,Port Macquarie,Australia
27346,Leslie,Dominguez,F,2019-11-09,Hawthorne,Australia
27347,Jeffery,Lin,M,2020-06-14,Hobart,Australia
27348,Clayton,Zhou,M,2019-11-09,Hawthorne,Australia
27349,Sheila,Diaz,F,2021-01-10,Sunbury,Australia
27350,Arthur,Subram,M,2020-04-01,Seaford,Australia
27351,Jenny,Liang,F,2020-06-05,Darlinghurst,Australia
27352,Douglas,Subram,M,2019-11-08,Findon,Australia
27353,Gilbert,Andersen,M,2019-11-01,Hobart,Australia
27354,Deanna,Patel,F,2019-11-10,Silverwater,Australia
27355,Nelson,Suarez,M,2019-11-08,Sydney,Australia
27356,Mayra,Lopez,F,2019-11-26,Silverwater,Australia
27357,Victor,Gutierrez,M,2020-09-16,Geelong,Australia
27358,Devon,Shen,M,2020-04-27,Hervey Bay,Australia
27359,Morgan,Davis,F,2019-11-20,Warrnambool,Australia
27360,Kurt,Kumar,M,2020-04-14,Findon,Australia
27361,Valerie,Yang,F,2020-09-19,Milsons Point,Australia
27362,Alex,Cooper,M,2019-11-27,Geelong,Australia
27363,Tara,Jai,F,2020-07-09,Coffs Harbour,Australia
27364,Cedric,Li,M,2020-03-01,Seaford,Australia
27365,Jimmy,Jimenez,M,2019-11-18,East Brisbane,Australia
27366,Bob,Alan,M,2019-11-13,South Melbourne,Australia
27367,Sydney,Adams,F,2020-08-08,Hervey Bay,Australia
27368,Brandy,Gonzalez,F,2020-03-06,Brisbane,Australia
27369,Pamela,Raman,F,2020-05-20,East Brisbane,Australia
27370,Stephanie,Bell,F,2019-11-09,Townsville,Australia
27371,Carolyn,Srini,F,2019-11-01,Geelong,Australia
27372,Andre,Sai,M,2020-12-30,Bradenton,United States
27373,Eduardo,Rivera,M,2020-05-24,Woodburn,United States
27374,Robert,Phillips,M,2020-11-16,Bremerton,United States
27375,Nicole,Wilson,F,2020-03-20,Puyallup,United States
27376,Courtney,Gonzalez,F,2020-11-13,Marysville,United States
27377,Melanie,Alexander,F,2021-01-03,Langford,Canada
27378,Samantha,Lee,F,2020-10-14,N. Vancouver,Canada
27379,Isabel,Ross,F,2020-08-05,Imperial Beach,United States
27380,Eric,Green,M,2020-05-25,Langford,Canada
27381,Miguel,Sanz,F,2020-11-18,Burbank,United States
27382,Kaitlin,Chapman,F,2020-04-13,Colma,United States
27383,Jay,Hernandez,M,2021-01-23,Concord,United States
27384,Eric,Patterson,M,2020-06-06,Port Hammond,Canada
27385,Jonathon,Ramos,M,2020-09-16,Burbank,United States
27386,James,Garcia,M,2020-08-01,Burlingame,United States
27387,Noah,Washington,M,2020-03-27,Oregon City,United States
27388,Xavier,Cox,M,2020-04-12,Spokane,United States
27389,Lucas,Henderson,M,2020-03-06,Woodland Hills,United States
27390,Leah,Zeng,F,2020-12-08,Burien,United States
27391,Logan,Young,M,2020-07-15,Kirkland,United States
27392,Felicia,Romero,F,2021-01-27,Bellflower,United States
27393,Sierra,Hernandez,F,2020-03-12,Cliffside,Canada
27394,Kyle,Alexander,M,2020-09-04,Lebanon,United States
27395,Jenny,Lu,F,2020-10-03,Beaverton,United States
27396,Adrian,Cook,M,2020-08-15,Edmonds,United States
27397,Alex,James,M,2020-11-23,Glendale,United States
27398,Alexis,Lee,F,2020-09-29,Torrance,United States
27399,Thomas,Parker,M,2020-04-24,Coronado,United States
27400,Miguel,Coleman,M,2020-02-03,Westminster,Canada
27401,Micah,He,M,2020-04-30,Cliffside,Canada
27402,Adam,Nelson,M,2020-10-21,Vancouver,Canada
27403,Dylan,Coleman,M,2020-11-16,N. Vancouver,Canada
27404,Maria,Mitchell,F,2019-09-23,Vancouver,Canada
27405,Jackson,Shan,M,2019-10-30,San Gabriel,United States
27406,Richard,Sanchez,M,2019-10-10,Westminster,Canada
27407,Faith,Griffin,F,2019-11-02,Portland,United States
27408,Tabitha,Sanchez,F,2020-09-03,Concord,United States
27409,Preston,Smith,M,2020-06-19,Colma,United States
27410,Brianna,Patterson,F,2020-05-19,San Carlos,United States
27411,Mason,Bendixen,M,2020-06-04,Corvallis,United States
27412,Miguel,Price,M,2020-10-25,Imperial Beach,United States
27413,Kaitlyn,Reed,F,2020-05-30,Langford,Canada
27414,Julia,Young,F,2020-07-18,Shawnee,Canada
27415,Trevor,Butler,M,2020-02-01,Shawnee,Canada
27416,Jeremiah,Morris,M,2019-11-23,Sedro Woolley,United States
27417,Edwin,She,M,2020-10-21,Coronado,United States
27418,Mya,Coleman,F,2019-11-15,Woodland Hills,United States
27419,Rebekah,Mehta,F,2020-06-08,Cliffside,Canada
27420,Samuel,Turner,M,2020-02-09,Port Hammond,Canada
27421,Mindy,Chander,F,2019-11-05,Braintree,United States
27422,Evan,Gonzalez,M,2020-10-05,Woodburn,United States
27423,Dakota,Butler,M,2019-11-15,Coronado,United States
27424,Luis,Mitchell,M,2019-11-20,La Jolla,United States
27425,Steven,Morris,M,2019-10-29,Los Angeles,United States
27426,Evan,Stewart,M,2020-08-04,National City,United States
27427,Mason,Young,M,2019-11-27,Santa Monica,United States
27428,Paige,Foster,F,2020-06-29,Royal Oak,Canada
27429,Stephanie,Ward,F,2019-10-23,Westminster,Canada
27430,Stephanie,Young,F,2020-07-24,Bremerton,United States
27431,Ethan,Jenkins,M,2019-11-25,Oregon City,United States
27432,Craig,Ruiz,M,2020-11-12,Chula Vista,United States
27433,Barry,Garcia,M,2020-07-28,Colma,United States
27434,David,Patterson,M,2021-01-23,Lincoln Acres,United States
27435,Alexandra,Johnson,F,2020-05-09,Mill Valley,United States
27436,Carmen,Mehta,F,2020-11-16,Cliffside,Canada
27437,Gabriella,Reed,F,2020-04-02,Metchosin,Canada
27438,Alejandro,Shan,M,2020-05-21,Bellflower,United States
27439,Chase,Ramirez,M,2019-11-20,Glendale,United States
27440,Trinity,Howard,F,2019-11-01,Olympia,United States
27441,Jose,Ross,M,2020-02-06,Shawnee,Canada
27442,Janelle,Raman,F,2020-05-28,Colma,United States
27443,Jessica,Jackson,F,2020-04-27,Novato,United States
27444,Kayla,Martinez,F,2020-10-22,Walla Walla,United States
27445,Shaun,Tang,M,2020-10-26,Colma,United States
27446,Tyler,Jones,M,2019-11-11,Santa Monica,United States
27447,Miranda,Hayes,F,2019-10-28,Woodland Hills,United States
27448,Marc,Romero,M,2019-11-19,Chandler,United States
27449,Bryan,Cox,M,2019-10-29,San Carlos,United States
27450,Abigail,Ross,F,2019-11-24,Walla Walla,United States
27451,Thomas,Washington,M,2020-07-31,Langford,Canada
27452,Evan,Watson,M,2019-11-22,Woodland Hills,United States
27453,Carson,Henderson,M,2019-11-12,Coronado,United States
27454,Benjamin,Wang,M,2020-06-14,Langley,Canada
27455,Brianna,Jenkins,F,2019-11-27,Lebanon,United States
27456,Jackson,Hughes,M,2020-10-15,Marysville,United States
27457,Elizabeth,Walker,F,2020-08-29,Oregon City,United States
27458,Roger,Liang,M,2020-07-02,Berkeley,United States
27459,Kevin,Kumar,M,2019-12-18,Burbank,United States
27460,Grant,Goel,M,2019-12-17,Chula Vista,United States
27461,Arianna,Coleman,F,2020-07-10,Yakima,United States
27462,Xavier,Rodriguez,M,2020-11-05,Bellflower,United States
27463,Rachel,Morgan,F,2020-03-11,Chula Vista,United States
27464,Jacquelyn,Torres,F,2020-09-18,Port Macquarie,Australia
27465,Seth,Garcia,M,2020-06-09,Woodburn,United States
27466,Abigail,Murphy,F,2020-06-09,Yakima,United States
27467,Jackson,Coleman,M,2019-12-20,Coronado,United States
27468,Robert,Powell,M,2019-12-16,El Cajon,United States
27469,Anne,Gill,F,2019-11-24,North Sydney,Australia
27470,Raquel,Dominguez,F,2019-12-19,Springwood,Australia
27471,Susan,Gao,F,2019-12-18,Perth,Australia
27472,Mindy,Chande,F,2019-12-18,Townsville,Australia
27473,Gabriel,Lal,M,2019-12-08,Warrnambool,Australia
27474,Alexandria,Hayes,F,2020-07-15,Burien,United States
27475,Alexa,Bailey,F,2020-12-26,Olympia,United States
27476,Alexis,Alexander,F,2020-11-24,Bellflower,United States
27477,Hunter,Wright,M,2020-06-30,Berkeley,United States
27478,Sheila,Alvarez,F,2020-04-09,Chula Vista,United States
27479,Kaitlyn,Sanders,F,2020-03-28,Glendale,United States
27480,Chloe,Parker,F,2021-01-23,Lincoln Acres,United States
27481,Oscar,Gonzales,M,2020-08-08,San Gabriel,United States
27482,Gary,Diaz,M,2020-03-06,Coffs Harbour,Australia
27483,Thomas,Shan,M,2019-12-02,Hervey Bay,Australia
27484,Kristen,Zhang,F,2019-12-11,Melbourne,Australia
27485,Nina,Tang,F,2019-12-18,Milsons Point,Australia
27486,Mathew,Gill,M,2019-12-23,Lavender Bay,Australia
27487,Cedric,Guo,M,2019-11-28,Springwood,Australia
27488,Sheila,Munoz,F,2019-11-30,Rhodes,Australia
27489,Haley,Hall,F,2019-11-30,Warrnambool,Australia
27490,Natasha,Martin,F,2019-11-30,Warrnambool,Australia
27491,Maurice,Luo,M,2020-07-12,Matraville,Australia
27492,Clayton,Lin,M,2019-12-11,Melbourne,Australia
27493,Barbara,Zheng,F,2019-12-02,South Melbourne,Australia
27494,Virginia,Perez,F,2019-12-25,Silverwater,Australia
27495,Nina,Luo,F,2020-09-18,Rhodes,Australia
27496,Stanley,Suri,M,2020-04-29,Melbourne,Australia
27497,Johnathan,Rana,M,2020-06-13,Coffs Harbour,Australia
27498,Marie,Ruiz,F,2019-12-02,Newcastle,Australia
27499,Barbara,Kumar,F,2019-12-03,Rhodes,Australia
27500,Luis,Hill,M,2019-12-25,Melton,Australia
27501,Darren,Alonso,M,2020-07-11,Lavender Bay,Australia
27502,Tyler,Thompson,M,2020-01-30,Westminster,Canada
27503,Warren,Shen,M,2020-08-03,Chicago,United States
27504,Rebecca,Lopez,F,2019-12-07,Lake Oswego,United States
27505,Bonnie,Skelly,F,2020-08-28,Burlingame,United States
27506,Carla,Srini,F,2020-07-15,Burlingame,United States
27507,Valerie,Li,F,2021-01-07,Colma,United States
27508,James,Edwards,M,2019-12-14,Berkeley,United States
27509,Zachary,Johnson,M,2020-03-20,Yakima,United States
27510,Cole,Bailey,M,2020-10-27,Burlingame,United States
27511,Bethany,Goel,F,2020-07-25,Port Macquarie,Australia
27512,Joe,Lopez,M,2020-07-02,Rhodes,Australia
27513,Cara,Zheng,F,2020-07-05,Sunbury,Australia
27514,Daisy,Navarro,F,2020-07-22,Bendigo,Australia
27515,Keith,Becker,M,2020-07-01,Coffs Harbour,Australia
27516,Charles,Murphy,M,2021-01-02,Sydney,Australia
27517,Jessie,Xu,M,2020-07-30,Bendigo,Australia
27518,Stefanie,Perez,F,2020-05-06,South Melbourne,Australia
27519,Alejandro,Li,M,2020-11-30,Matraville,Australia
27520,Francis,Navarro,M,2020-05-18,Perth,Australia
27521,Gabriel,Foster,M,2019-12-26,Chula Vista,United States
27522,Madeline,Carter,F,2020-08-02,Metchosin,Canada
27523,Kayla,Martin,F,2019-12-19,Bellingham,United States
27524,Denise,Suri,F,2019-12-23,Burien,United States
27525,Ariana,Sanders,F,2020-03-08,Edmonds,United States
27526,Ramon,Ma,M,2020-03-22,Beverly Hills,United States
27527,Tina,Sanchez,F,2019-12-15,Concord,United States
27528,Jade,Stewart,F,2020-09-10,Los Angeles,United States
27529,Rachel,White,F,2020-08-22,San Carlos,United States
27530,Maria,Ross,F,2020-03-24,Spring Valley,United States
27531,Abigail,Bailey,F,2019-12-12,Renton,United States
27532,Kaitlyn,Flores,F,2020-12-29,Lynnwood,United States
27533,Allison,Perez,F,2020-04-16,Bellflower,United States
27534,Candace,Chapman,F,2019-12-07,Burlingame,United States
27535,Ian,Cook,M,2019-12-05,San Francisco,United States
27536,Victoria,Wilson,F,2019-11-25,Victoria,Canada
27537,Amanda,Bryant,F,2019-12-05,Oakland,United States
27538,José,Jackson,M,2021-01-20,Beaverton,United States
27539,Samuel,Winston,M,2019-12-26,Colma,United States
27540,Jacqueline,Butler,F,2019-12-18,Glendale,United States
27541,Samantha,Martin,F,2019-12-07,Novato,United States
27542,Jessica,Rivera,F,2019-12-06,Everett,United States
27543,Katherine,Griffin,F,2019-12-09,Oakland,United States
27544,Marissa,Hayes,F,2019-12-19,Berkeley,United States
27545,Lucas,Garcia,M,2019-11-25,Langley,Canada
27546,Jackson,Ross,M,2019-12-21,Lakewood,United States
27547,Kevin,Hill,M,2019-12-03,Torrance,United States
27548,Mason,Green,M,2020-12-23,Ballard,United States
27549,Hunter,Johnson,M,2019-11-28,Walla Walla,United States
27550,Marcus,Blue,M,2019-11-27,Westminster,Canada
27551,Antonio,Long,M,2019-12-06,Corvallis,United States
27552,Shannon,Guo,F,2019-12-07,Coronado,United States
27553,Julia,Sanders,F,2019-11-29,San Carlos,United States
27554,Jordyn,West,F,2019-12-16,La Jolla,United States
27555,Isabella,Alexander,F,2019-12-10,Torrance,United States
27556,Amanda,Cox,F,2019-12-26,W. Linn,United States
27557,Richard,Thomas,M,2019-11-02,Metchosin,Canada
27558,Caleb,Kumar,M,2019-12-06,Sedro Woolley,United States
27559,Emily,Rodriguez,F,2019-12-24,Spokane,United States
27560,Grace,Patterson,F,2019-11-22,Oak Bay,Canada
